date,Numeric score,Colour,Size,Line,author,title,Numeric score std err,Numeric score min,Numeric score max,not_related,Prediction,Probability,Prob std err,Prediction confidence,Key quote,Quote confidence,Rationale,date_popup,unrelated
2020-11-24,0.27,#2B748EFF,3,,Olli Rehn,Rethinking the ECB's strategy in the world of low rates,0.116,0.1,0.5,FALSE,Hold,0.64,0.046,1,"By way of its forward guidance, the Governing Council has made it clear that it is ready to do whatever it takes, within its mandate, to support economic activity across Europe in these tough times.",0.5,"Rehn's speech emphasizes the need for accommodative monetary policy in the current environment of low inflation and economic challenges due to the pandemic. His focus on ensuring inflation expectations do not remain too low and the importance of fiscal policy working alongside monetary policy suggests a 'somewhat dovish' stance, though he does not advocate for immediate rate cuts, warranting a prediction of 'Hold'.",2020-11-24,No
2020-10-14,0.15,#2B748EFF,3,,Olli Rehn,Eurozone - monetary policy and strategy review,0.085,0,0.3,FALSE,Hold,0.695,0.076,1,"Through its forward guidance, the Governing Council has stated that it is ready to do whatever it takes, within its mandate, to maintain price stability and support economic activity across Europe in these tough times.",0.7,"The speech highlights the ECB's highly accommodative monetary policy stance and emphasizes further support if needed. The focus on a symmetric inflation target and acknowledging low inflation expectations suggests a dovish bias, indicating a likelihood to hold rates given current negative rates.",2020-10-14,No
2020-09-12,0.215,#2B748EFF,3,,Olli Rehn,Monetary policy tools and their impact on the macroeconomy,0.075,0.1,0.3,FALSE,Hold,0.73,0.054,1,This week the Governing Council decided to reconfirm its accommodative monetary policy stance.,0.5,"Rehn highlights the ECB's stance of ensuring stimulus and readiness to adjust instruments, reflecting a somewhat dovish approach in light of the economic challenges posed by COVID-19. The emphasis on accommodative policy suggests a preference to hold rates while monitoring economic conditions.",2020-09-12,No
2020-07-03,0.23,#2B748EFF,3,,Olli Rehn,To what extent should the State or the European Union use monetary and budgetary policies to counter the effects of crises and promote business development?,0.063,0.1,0.3,FALSE,Hold,0.71,0.057,1,"This justifies the forceful monetary policy accommodation by the ECB, which is both proportionate and necessary.",0.4,"Olli Rehn emphasized the necessity of maintaining the current strong monetary policy accommodation in response to disinflationary pressures and potential deflation. He cautioned against a premature withdrawal of monetary support, indicating a dovish stance, but simultaneously recognized future needs for normalization, which moderates the stance slightly.",2020-07-03,No
2020-04-17,0.1,#2B748EFF,3,,Olli Rehn,A globally symmetric crisis calls for a globally coordinated and forceful policy response,0.047,0,0.2,FALSE,Hold,0.725,0.079,1,"Together with the substantial monetary policy stimulus already in place, these measures will provide ample liquidity and funding support to euro area households, businesses and banks.",0.2,"The speech highlights an overwhelming focus on providing support and stimulus to combat the economic effects of the pandemic, emphasizing coordinated global and regional interventions. This implies a dovish stance but the acknowledgment of ample existing measures suggests a high probability of holding rates rather than further cuts.",2020-04-17,No
2020-03-20,0.06,#2B748EFF,3,,Olli Rehn,Economic effects of the corona crisis and measures by the central banks,0.052,0,0.1,FALSE,Cut,0.842,0.058,0.6,The key issue is to secure the financing of companies and households.,0.3,"The speech emphasizes the need for expansive monetary measures to mitigate the economic effects of the pandemic, highlighting efforts to provide liquidity and funding. These are characteristic of a highly dovish stance during a crisis situation.",2020-03-20,No
2020-01-30,0.315,#2B748EFF,3,,Olli Rehn,Transformation of central banking and monetary policy in Europe,0.106,0.2,0.5,FALSE,Hold,0.68,0.059,1,A powerful monetary response is needed in situations where inflation expectations have become depressed for a protracted period.,0.2,"The speech highlights ongoing challenges with low inflation and the role of unconventional monetary policy measures at the ECB, yet does not indicate an immediate move to further cut rates. It reflects a cautious stance with acknowledgment of persistent economic challenges that limit hawkish policy adjustments, indicating the likelihood of holding rates steady and assessing the macroeconomic landscape.",2020-01-30,No
2019-11-07,0.13,#2B748EFF,3,,Olli Rehn,Global and European economy from the Finnish perspective,0.082,0,0.3,FALSE,Hold,0.71,0.074,1,That's why monetary policy will remain accommodative for an extended period of time.,0.9,"The speech indicates a commitment to maintaining an accommodative monetary policy stance due to subdued inflation and slower growth, suggesting a dovish outlook. The emphasis on extended accommodation implies a likelihood of holding the current policy rate.",2019-11-07,No
2019-10-10,0.235,#2B748EFF,3,,Olli Rehn,On conventional and unconventional monetary policies,0.058,0.1,0.3,FALSE,Hold,0.655,0.05,1,"Let me be clear. We all, I assume, would like to get rid of negative interest rates. However, as long as the synchronized slowdown continues, there is no economically meaningful alternative to unconventional monetary policies.",0.4,"The speech acknowledges a challenging economic environment with inflation falling short of targets and a slowdown in growth, while also emphasizing the necessity of maintaining accommodative monetary policies. The mention of the lack of alternatives to unconventional monetary policies suggests a somewhat dovish stance, although there is recognition of the current constraint posed by global economic conditions, leading to a prediction that rates would likely be held steady.",2019-10-10,No
2019-09-30,0.33,#2B748EFF,3,,Olli Rehn,Next steps towards a stronger monetary union,0.092,0.25,0.5,FALSE,Hold,0.63,0.042,1,Monetary policy cannot be the only active player in the field.,0.4,"The speech acknowledges the limitations of monetary policy and emphasizes the need for fiscal measures, suggesting a somewhat dovish stance. Combined with the current economic downturn, this indicates a preference for holding rates while assessing fiscal policies' support.",2019-09-30,No
2019-08-19,0.23,#2B748EFF,3,,Olli Rehn,Global economic outlook - a European perspective,0.079,0.1,0.3,FALSE,Cut,0.764,0.056,0.7,"Therefore, a significant degree of monetary stimulus continues to be necessary to ensure that financial conditions remain very favourable and to support euro area growth and domestic price pressures.",0.4,The speaker expresses concern about muted inflationary pressures and emphasizes the need for a significant degree of monetary stimulus. The mention of potential new net asset purchases and a readiness to adjust all instruments suggests a leaning towards easing monetary policy.,2019-08-19,No
2019-07-01,0.285,#2B748EFF,3,,Olli Rehn,"Challenges of monetary policy - past, present, future",0.024,0.25,0.3,FALSE,Hold,0.65,0.053,1,The Governing Council of the ECB recently responded to the prolonged uncertainty by amplifying the accommodative monetary policy stance.,0.7,"The speech discusses current economic uncertainties, inflation expectations, and policy tools. The emphasis on accommodative monetary policy indicates a somewhat dovish stance, suggesting a preference to hold rates to support growth amid uncertainties.",2019-07-01,No
2019-05-24,0.305,#2B748EFF,3,,Olli Rehn,Impact of structural economic changes on monetary and macroprudential policies,0.076,0.2,0.5,FALSE,Hold,0.68,0.063,1,"Moreover, the Governing Council stands ready to adjust all of its instruments, as appropriate, so that inflation converges with our aim of below but close to 2% in a sustained manner.",0.6,"Olli Rehn acknowledges current economic uncertainties and the need to maintain accommodative policies given low inflation expectations, but does not specifically advocate for a more dovish or hawkish stance, suggesting a largely neutral position supportive of holding the rate.",2019-05-24,No
2019-05-02,0.315,#2B748EFF,3,,Olli Rehn,European economic and monetary policy outlook,0.1,0.25,0.5,FALSE,Hold,0.72,0.063,1,"As a consequence of the slowdown, (almost) all major central banks needed to put monetary policy normalisation on hold and instead maintain an accommodative policy stance.",0.4,"Olli Rehn acknowledges the slowdown in economic activity and emphasizes the need to maintain an accommodative monetary policy stance, suggesting some dovishness. However, the emphasis on readiness to adjust policy instruments keeps the overall stance somewhat dovish rather than fully dovish.",2019-05-02,No
2019-04-17,0.195,#2B748EFF,3,,Olli Rehn,Economic outlook and monetary policy - a European perspective,0.112,0,0.3,FALSE,Hold,0.785,0.041,1,"As a consequence of the slowdown, (almost) all major central banks have had to put monetary policy normalisation on hold and instead to maintain an accommodative policy stance.",0.3,"Olli Rehn emphasizes the need to maintain an accommodative monetary policy stance in response to the weakened economic outlook and slowing growth, with continued reinvestment and low policy rates through the end of 2019, indicating a dovish approach aiming to stimulate the economy.",2019-04-17,No
2019-04-12,0.265,#2B748EFF,3,,Olli Rehn,Bretton Woods @ 75 - What Is New with the International Monetary System?,0.125,0,0.5,FALSE,Hold,0.67,0.067,1,"After two years of robust expansion, global growth is waning. As a result, (almost) all major central banks have had to put monetary policy normalisation on hold and instead to maintain an accommodative policy stance.",0.4,The speech highlights the need for sustained monetary accommodation given the global economic slowdown and explicitly mentions the ECB's decision to maintain an accommodative policy stance. This indicates a dovish outlook with a likely preference to hold interest rates steady.,2019-04-12,No
2019-03-18,0.285,#2B748EFF,3,,Olli Rehn,Counter-cyclical burden-sharing of fiscal and monetary policy,0.078,0.25,0.5,FALSE,Hold,0.695,0.037,1,A combination of global uncertainties and adverse domestic factors in some euro area countries are likely to continue to weigh on euro area activity in the short term.,0.3,"The speech highlights sluggish growth and references recent ECB decisions aimed at maintaining accommodative monetary policy, suggesting a somewhat dovish stance. However, it does not signal an immediate need for rate cuts, making a 'Hold' the more likely expectation at the next meeting.",2019-03-18,No
2019-01-29,0.29,#2B748EFF,3,,Olli Rehn,The euro beyond 20 - monetary policy in the real economy,0.021,0.25,0.3,FALSE,Hold,0.725,0.049,1,"All in all, my analysis is that the current situation requires patience and persistence in removing the monetary policy accommodation.",0.9,"Olli Rehn emphasizes the need for patience in removing monetary policy accommodation due to incomplete inflation convergence and downside risks to growth. He suggests a cautious approach, which implies maintaining current interest rates rather than raising them prematurely.",2019-01-29,No
2018-11-02,0.31,#2B748EFF,3,,Olli Rehn,Monetary policy and bank supervision in Europe after the last financial and sovereign debt crisis and challenges for the future,0.07,0.25,0.5,FALSE,Hold,0.68,0.042,1,The European economy continues to need a degree of monetary policy support in order to converge sustainably to a state of price stability.,0.4,"Olli Rehn emphasizes the need for continued monetary policy support and suggests a cautious, patient approach to policy normalization. This suggests a somewhat dovish stance, focused on supporting economic recovery.",2018-11-02,No
2018-10-31,0.41,#2B748EFF,3,,Olli Rehn,Monetary policy normalisation in the world of uncertainties,0.117,0.25,0.5,FALSE,Hold,0.73,0.063,1,Both the decline in the natural rate of interest and the low inflation expectations reinforce the case for a gradual approach to normalisation.,0.5,"Olli Rehn highlights uncertainties in economic indicators such as the natural rate of interest and the Phillips curve, suggesting a cautious approach to policy normalization. The emphasis on gradualism and the acknowledgment of lower inflation expectations point to a somewhat dovish stance. However, the focus on normalization suggests a leaning towards maintaining current policy rates unless significant changes occur.",2018-10-31,No
2018-10-11,0.3,#2B748EFF,3,,Olli Rehn,On the road to a new global equilibrium,0.075,0.25,0.5,FALSE,Hold,0.66,0.052,1,"Where the convergence to sustainable price stability still requires significant monetary stimulus, as is the case in the euro area, this calls for prudence and for a gradual approach to monetary policy normalisation.",0.5,"The speech emphasizes prudence and a gradual approach to monetary policy normalization due to prevailing uncertainties and vulnerabilities. This suggests a somewhat dovish stance, indicating a likelihood to maintain current policy rates until such issues are resolved.",2018-10-11,No
2018-05-14,0.415,#2B748EFF,3,,Olli Rehn,"Europe, EMU and the banks",0.111,0.25,0.5,FALSE,Hold,0.72,0.035,1,The ECB Governing Council reiterated on 26 April that an ample degree of monetary stimulus remains necessary for underlying inflation pressures to continue to build up and support headline inflation developments over the medium term.,0.5,"The speech emphasizes the need for reforms and strengthening the eurozone alongside maintaining an accommodative monetary policy, which suggests a dovish stance. However, the acknowledgment of economic improvements and risks implies a somewhat balanced approach, leading to a 'Somewhat dovish' classification with a prediction to hold rates.",2018-05-14,No
2025-04-29,0.485,#277E8EFF,3,,Piero Cipollone,Navigating a fractured horizon: risks and policy options in a fragmenting world,0.116,0.3,0.7,FALSE,Hold,0.67,0.042,1,"Central banks must adapt their approaches yet retain a steadfast focus on their core mandates, while striving to preserve international cooperation.",0.4,"The speech primarily discusses the global challenges due to geopolitical fragmentation and its potential economic impacts. While emphasizing the importance of central banks focusing on their core mandates and international cooperation, it suggests preparing for potential supply shocks and uncertainty. However, it does not indicate an immediate need to change interest rates, pointing to a 'Hold' stance at the next meeting.",2025-04-29,No
2025-02-18,0.295,#277E8EFF,3,,Piero Cipollone,Striking the right balance: the ECB’s balance sheet and its implications for monetary policy,0.028,0.25,0.35,FALSE,Cut,0.75,0.053,0.8,"Against this background, the Governing Council has gradually been reducing the degree of monetary policy restriction by cutting policy rates towards neutral territory.",0.5,"The speech discusses the ECB's gradual reduction of the policy rate and notes that risks to growth are on the downside, signaling a more accommodative stance. The focus on data dependency suggests caution, but the current direction is towards easing.",2025-02-18,No
2024-11-15,0.265,#277E8EFF,3,,Piero Cipollone,Some like it hotter: the conditions for a cyclical recovery in euro area productivity,0.058,0.15,0.35,FALSE,Cut,0.745,0.05,1,The current balance of risks suggests that we can and should reduce further the current level of monetary policy restriction.,1,"The speech emphasizes risks to economic growth and productivity, argues for reducing monetary policy restriction, and suggests further rate cuts to support the economy, indicating a somewhat dovish stance.",2024-11-15,No
2024-03-27,0.315,#277E8EFF,3,,Piero Cipollone,The confidence to act - monetary policy and the role of wages during the disinflation process,0.103,0.25,0.6,FALSE,Hold,0.665,0.047,1,"If incoming data confirm the scenario foreseen in the March projections, we should stand ready to swiftly dial back our restrictive monetary policy stance.",0.8,"The speaker discusses an increased confidence in inflation converging to the target and highlights conditions for easing monetary policy, hinting at a dovish stance. However, the cautious approach indicated by waiting for further data suggests a 'Hold' decision for the next rate meeting.",2024-03-27,No
2024-02-12,0.435,#277E8EFF,3,,Piero Cipollone,The euro at 25 - what next for Economic and Monetary Union?,0.106,0.25,0.5,FALSE,Hold,0.72,0.042,1,"With demand still weak and inflation expectations anchored, there is no need for monetary policy to generate further slack to keep inflation in check.",0.5,"The speech emphasizes the current stability in inflation expectations and suggests no immediate need for further monetary tightening, which indicates a neutral stance on monetary policy. The overall tone suggests keeping the current policy rate given the circumstances described.",2024-02-12,No
2025-03-19,0.48,#24878EFF,3,,Frank Elderson,"Resilience offers a competitive advantage, especially in uncertain times",0.063,0.3,0.5,FALSE,Hold,0.72,0.042,1,Resilience – whether financial or operational – isn’t just about protecting banks from shocks. It’s also a foundation for long-term competitiveness.,0.3,"The speech primarily focuses on the importance of regulatory resilience and operational robustness for competitiveness, without suggesting changes to the current policy rate. The emphasis is on maintaining existing standards and prudence given current uncertainties, which aligns with a neutral stance. Given the lack of direct monetary policy signals, a 'Hold' decision seems most likely.",2025-03-19,No
2024-11-21,0.595,#24878EFF,3,,Frank Elderson,Securing stability in an insecure environment: navigating a bottleneck economy,0.101,0.5,0.7,FALSE,Hold,0.685,0.075,1,Finally – all else being equal – monetary policy may have to respond more proactively to bottlenecks than has been considered appropriate in the past.,0.2,"The speech emphasizes the potential for future proactive responses to bottlenecks that could affect inflation, suggesting readiness to act if necessary. However, it also highlights current stability and the possibility that rates might be held if inflation and economic risks continue to be managed effectively.",2024-11-21,No
2024-06-11,0.37,#24878EFF,3,,Frank Elderson,Family ties - ten years of monetary policy and banking supervision under one European roof,0.116,0.25,0.5,FALSE,Hold,0.706,0.032,0.8,"That is why, at last week's meeting of the ECB's Governing Council, we considered it appropriate to moderate the degree of monetary policy restriction by lowering our key interest rates by 25 basis points.",0.5,"The speech highlights the ECB's cautious yet determined approach towards maintaining stability, reflecting both celebration of past achievements and acknowledgment of future challenges. Indicators are mixed, as banks are resilient yet risks remain, suggesting 'Hold stance.",2024-06-11,No
2023-11-22,0.44,#24878EFF,3,,Frank Elderson,"Monetary policy in the climate and nature crises - preserving a ""Stabilitätskultur""",0.097,0.3,0.5,FALSE,Hold,0.695,0.05,1,Preserving price stability means preserving climate and nature stability.,0.5,"The speech focuses on the integration of climate considerations into monetary policy and emphasizes the importance of stability. While it doesn't directly indicate a change in monetary policy stance (hiking or cutting rates), it reflects a balanced approach, hence 'Neutral'.",2023-11-22,No
2022-11-15,0.88,#24878EFF,3,,Frank Elderson,Maintaining prudence when navigating unexpected tides and firming currents,0.114,0.7,1,FALSE,Raise,0.855,0.037,1,Monetary policy must be on its guard.,0.2,"The speech emphasizes continued action to raise policy rates to combat high inflation, reflecting a hawkish stance. It acknowledges the need for caution but underlines determination to adjust rates despite potential recessive risks.",2022-11-15,No
2022-09-28,0.765,#24878EFF,3,,Frank Elderson,The European Central Bank's monetary policy strategy - delivering our mandate in all circumstances,0.138,0.6,1,FALSE,Raise,0.85,0.041,1,Inflation is currently far too high... we will raise rates further in the pursuit of our objective.,0.2,"The speech emphasizes the ECB's commitment to raising rates further to address high inflation, which signals a hawkish stance. This is reinforced by the mention of accelerated monetary policy normalization and the need to prevent persistent upward shifts in inflation expectations.",2022-09-28,No
2022-03-24,0.63,#24878EFF,3,,Frank Elderson,Proportioning policy action to the evidence - making the monetary policy strategy of the European Central Bank concrete,0.079,0.5,0.7,FALSE,Hold,0.681,0.053,0.8,"If the evolution of the inflation outlook supported by incoming data allows a further normalisation of monetary policy, we stand ready to adjust our instruments accordingly.",0.6,"The speech indicates a readiness to end asset purchases and normalize policy if inflation allows, suggesting a leaning towards tightening, but highlights the current uncertainties and ongoing data dependency, thus not fully committing to a rate hike immediately.",2022-03-24,No
2022-09-29,0.45,#21908CFF,3,,Mário Centeno,"Policy mix of the future - the role of monetary, fiscal and macroprudential policies",0.108,0.2,0.5,FALSE,Hold,0.68,0.042,1,"Monetary policy also faces a challenging choice between a more gradual increase of the policy rate, which takes into account the high uncertainty and its effects on the real economy, and a stronger response that tames the risks of inflation remaining noticeably above the objective for a protracted period.",0.5,"While Centeno acknowledges the challenges of high inflation and the need for monetary policy to ensure inflation expectations remain anchored, he also emphasizes the risks of acting too quickly. His view on coordinating fiscal and monetary policy indicates a balanced approach, suggesting he would be likely to vote to hold rates at the next meeting.",2022-09-29,No
2022-09-26,0.515,#21908CFF,3,,Mário Centeno,"A new EU, new world?",0.094,0.3,0.65,FALSE,Hold,0.707,0.061,0.7,The critical question for monetary policy right now is whether it is possible to tame inflation with real interest rates at such low levels.,0.3,"The speaker acknowledges high inflation but argues for a gradual, predictable monetary policy approach, suggesting a preference for holding rates while assessing the situation further.",2022-09-26,No
2022-09-15,0.465,#21908CFF,3,,Mário Centeno,The future of the EU financial system in a new geo-economic context,0.155,0.25,0.7,FALSE,Hold,0.712,0.035,0.8,Monetary policy must remain predictable and acting at the margin in as small steps as possible.,0.4,"The speech reflects a balanced view on monetary policy with an emphasis on stability and gradual adjustments rather than aggressive changes. Governor Centeno acknowledges the need for addressing high inflation but cautions against abrupt normalization that might destabilize the economy, suggesting he will likely vote to hold rates at the next meeting.",2022-09-15,No
2022-07-07,0.56,#21908CFF,3,,Mário Centeno,Keynote intervention - 26th Economist Government Roundtable,0.149,0.3,0.7,FALSE,Raise,0.729,0.049,0.7,"A cycle of interest rates increases is desirable, but brings about risks that should be mitigated.",0.7,"Governor Centeno acknowledges the need for interest rate increases despite potential risks, indicating a somewhat hawkish stance due to concerns about inflation pressures broadening.",2022-07-07,No
2021-11-05,0.38,#21908CFF,3,,Mário Centeno,Global capital markets - understanding the future,0.13,0.2,0.5,FALSE,Hold,0.725,0.079,1,"Nevertheless, once base effects are off and supply bottlenecks ease, inflation is projected to decline.",0.4,"The speech acknowledges economic recovery but highlights challenges like inflation pressure and the need for sustainable policy decisions, which suggests a balanced view rather than a leaning towards either easing or tightening monetary policy.",2021-11-05,No
2021-09-30,0.365,#21908CFF,3,,Mário Centeno,The recovery of the European economy in the post-pandemic context – challenges and opportunities for the financial system,0.094,0.3,0.5,FALSE,Hold,0.7,0.082,1,"Concerning monetary policy, the best answer to uncertainty is to keep a close monitoring, a steady hand, and stand ready to act flexibly.",0.7,"The speech indicates a recognition of an ongoing economic recovery but emphasizes the need to keep financing conditions supportive, suggesting a cautious approach to withdrawing policy support. This points towards a somewhat dovish stance, likely resulting in a prediction to hold interest rates.",2021-09-30,No
2021-06-28,0.225,#21908CFF,3,,Mário Centeno,Introductory statement at the Conference of the Governors of Mediterranean Central Banks,0.101,0,0.3,FALSE,Hold,0.69,0.057,1,Monetary policy should remain accommodative to help preserve favourable financing conditions until the recovery is on firmer ground.,1,"The speech emphasizes the need for continued accommodative monetary policy to support the recovery, avoiding premature tightening, which signals a dovish stance. The speaker supports maintaining current support levels until economic recovery is more secure.",2021-06-28,No
2021-04-28,0.3,#21908CFF,3,,Mário Centeno,Monetary policy in transition,0.078,0.2,0.5,FALSE,Hold,0.675,0.063,1,"Monetary policy is expected to remain very accommodative, amid a persistently low inflation environment.",0.9,"The speech highlights the accommodative stance of monetary policy and acknowledges the low inflation environment, suggesting a 'Holding' stance on interest rates to support economic recovery amid the ongoing pandemic.",2021-04-28,No
2021-04-14,0.28,#21908CFF,3,,Mário Centeno,Opening remarks - Eurofi High Level Seminar,0.089,0.2,0.5,FALSE,Hold,0.725,0.042,1,A generalized backtracking in monetary policy may be ill advised.,0.9,"The speech emphasizes the importance of maintaining supportive monetary and fiscal policies for a broad-based recovery and cautions against withdrawing these measures prematurely, which indicates a somewhat dovish stance. However, it does not explicitly call for further monetary easing, suggesting a 'Hold' position on interest rates.",2021-04-14,No
2021-01-26,0.39,#21908CFF,3,,Mário Centeno,The Portuguese presidency - on the road to a European recovery post-Covid,0.117,0.25,0.5,FALSE,Hold,0.71,0.074,1,"Looking ahead, in 2021, to pave the way for recovery, the measures must be adapted to the evolution of the crisis.",0.6,"The speech emphasizes the need for adaptation of policies to the evolving crisis, suggests coordinated actions, and highlights the role of central banks in preserving financing conditions. The tone is cautious and supportive of ongoing accommodative measures.",2021-01-26,No
2020-10-16,0.205,#21908CFF,3,,Mário Centeno,Monetary policy in transition,0.107,0,0.3,FALSE,Hold,0.68,0.075,1,The premature withdrawal of monetary and fiscal stimulus can be detrimental to the rebound of our economies.,0.8,"The speaker emphasizes the need to maintain monetary and fiscal stimulus for the foreseeable future, indicating a reluctance to tighten policy too soon, which is a dovish stance. However, he notes that adjustments may be needed, suggesting a nuanced approach that leans towards holding rather than cutting rates.",2020-10-16,No
2020-09-11,0.315,#21908CFF,3,,Mário Centeno,Address - Eurofi Financial Forum 2020,0.103,0.2,0.5,FALSE,Hold,0.675,0.042,1,"Monetary policy PEPP should remain flexible, and Next Generation EU funds should be used efficiently.",0.5,"The speech highlights the importance of maintaining flexible monetary policy and the risks associated with the current economic situation. While it acknowledges the strong monetary response, it cautions against the premature withdrawal of measures, indicating a somewhat dovish stance.",2020-09-11,No
2021-12-10,0.315,#1F998AFF,3,,Yannis Stournaras,Greeting - 5th Simulation Conference of the European Central Bank,0.103,0.2,0.5,FALSE,Hold,0.665,0.067,1,The new strategy sets out the basic principles that guide us in shaping the direction of monetary policy so that we can respond more effectively to various circumstances in order to fulfill our primary goal of price stability.,0.3,"The speech highlights the need for strong monetary policy measures and discusses the use of the PEPP and TLTRO III to support economic growth and stabilize inflation, indicating a somewhat dovish stance. Given the current low interest rate, it suggests holding rates steady while continuing accommodative measures.",2021-12-10,No
2024-02-14,0.57,#1FA287FF,3,,Boris Vujčić,Stay the course in turbulent times - old and new challenges for central banks,0.095,0.5,0.7,FALSE,Hold,0.695,0.06,1,"All in all, inflationary pressures have been abating, and in case we do not face some new shocks, inflation should gradually come down, and hopefully in a sustainable manner, to our medium-term target.",0.9,"The speech balances a historical perspective with current policy, highlighting past price control failures and acknowledging recent inflation abatement. It suggests caution and vigilance rather than immediate action, indicating a likely decision to 'Hold' rates at the next meeting.",2024-02-14,No
2024-01-30,0.475,#1FA287FF,3,,Boris Vujčić,One year with the euro,0.181,0.25,0.9,FALSE,Hold,0.733,0.083,0.9,"To conclude, the introduction of the euro has not been accompanied by any negative surprises. As I have elaborated in detail, the expected benefits have materialised and will continue to materialise given their permanent character.",0.3,"The speech highlights the successful transition to the euro and its benefits, without indicating any specific changes to monetary policy. The overall tone is balanced and focused on the positive effects of the euro adoption, suggesting a likely neutral stance towards changes in the current policy rate.",2024-01-30,No
2023-06-29,0.545,#1FA287FF,3,,Boris Vujčić,European finance in 2020s - new risks in a volatile world,0.138,0.3,0.8,FALSE,Hold,0.7,0.053,0.8,"While the muted response of interest rates of Croatian banks reduces the risks to financial stability of sudden, unexpected and until very recently unprecedented monetary policy tightening, it may also weaken the pace of disinflation.",0.6,"Governor Vujčić acknowledges the risks associated with rising interest rates and financial stability, highlighting the muted response of Croatian banks' interest rates which may weaken the pace of disinflation. However, he also notes the strength of Croatian banks and the benefits of euro adoption, suggesting a balanced stance with readiness to act if inflation persistently exceeds targets. Given the current interest rate environment and the emphasis on financial stability, the most likely prediction is to hold rates while continuing to monitor conditions closely.",2023-06-29,No
2016-06-10,0.455,#1FA287FF,3,,Boris Vujčić,The role of central banks and how to insure their independence,0.096,0.25,0.5,FALSE,Hold,0.67,0.048,1,"Central banks today operate in an environment of extremely low interest rates and high indebtedness of both the private sector and sovereigns, which narrows their maneuvering space.",0.8,"The speech discusses the challenges central banks face in maintaining independence and managing new mandates but does not suggest a change in the policy rate. Given the discussion on low yields and mandate pressures, a neutral stance with a prediction to hold rates is appropriate.",2016-06-10,No
2016-04-08,0.46,#1FA287FF,3,,Boris Vujčić,Challenges for policy responses within the European Union in the context of post-crisis reconstruction,0.084,0.3,0.5,FALSE,Hold,0.67,0.067,1,We need to improve our understanding of the processes underlying crisis episodes and adjust our policies accordingly.,0.3,The speech outlines challenges with current policy frameworks and discusses the risks and limitations of expansionary policies but does not advocate for immediate tightening or loosening. The emphasis on improving understanding and cautious adjustment suggests a somewhat dovish stance.,2016-04-08,No
2023-07-17,0.867,#25AC82FF,3,,Boštjan Vasle,"Introductory remarks - 9th European Central Bank conference on central, eastern and south-eastern European countries",0.134,0.7,1,FALSE,Raise,0.835,0.063,2,"We have already done a lot on the monetary policy side, but high and broad-based inflation resonates further action.",1.6,"The speech highlights the persistent and widespread nature of inflation and calls for continued action, including potentially more rate hikes, to address it. The emphasis on the need for coordinated policy efforts to tackle inflation and the mention of 'further action' indicate a hawkish stance.",2023-07-17,No
2023-03-03,0.99,#25AC82FF,3,,Boštjan Vasle,Opening address for Governor Madis Müller's lecture,0.032,0.9,1,FALSE,Raise,0.915,0.024,1,"With headline inflation remaining high and core inflation even increasing, our intention is to raise interest rates still further.",0.8,"Governor Vasle clearly indicates an intention to continue with interest rate hikes to combat persistently high inflation, showing strong resolve and prioritizing price stability.",2023-03-03,No
2022-06-10,0.75,#31B57BFF,3,,Gediminas Šimkus,Evolution of structural underpinnings of monetary policy,0.135,0.6,1,FALSE,Raise,0.815,0.053,1,"Nevertheless, this does not change the fact that in the current environment we must tighten monetary policy to keep inflation expectations from increasing to unsustainable levels.",0.7,The speaker emphasizes the importance of tightening monetary policy to prevent inflation expectations from becoming unsustainable. This suggests a commitment to raising rates to maintain price stability.,2022-06-10,No
2015-10-27,0.305,#40BC72FF,3,,Gaston Reinesch,Beyond the horizon of the Luxembourg presidency - a central banker's perspective,0.121,0.1,0.5,FALSE,Hold,0.62,0.042,1,The risk of inflation remaining low for too long a period of time thus became a key concern.,0.4,"The speech emphasizes the risks of prolonged low inflation and discusses various accommodative monetary measures, suggesting a dovish tone. However, the readiness to adjust policy if economic conditions worsen indicates a somewhat dovish stance, with a higher likelihood to hold rates rather than making immediate cuts.",2015-10-27,No
2015-09-09,0.275,#40BC72FF,3,,Gaston Reinesch,How to achieve stronger growth in the EU?,0.042,0.2,0.3,FALSE,Hold,0.645,0.05,1,The monetary policy stance currently provides a window of opportunity to implement reforms.,0.5,"Gaston Reinesch highlights a weaker economic recovery and downward revisions to GDP growth and inflation projections. He emphasizes the need for continued accommodative monetary policy to support economic activity, indicating a dovish tone. However, the speech focuses more on structural reforms than immediate monetary policy changes, suggesting a likelihood to hold interest rates steady.",2015-09-09,No
2023-04-04,0.875,#67CC5CFF,3,,Gabriel Makhlouf,Staying the course - monetary policy to avoid persistent inflation,0.086,0.7,1,FALSE,Raise,0.845,0.028,1,Policy rates will need to be kept at a restrictive level to dampen demand.,0.7,"Governor Makhlouf emphasizes the need to maintain restrictive policy rates to ensure the 2% inflation target is met, indicating a hawkish stance focused on preventing persistent inflation.",2023-04-04,No
2019-10-24,0.08,#7FD34EFF,3,,Mario Draghi,ECB press conference - introductory statement,0.042,0,0.1,FALSE,Hold,0.83,0.042,1,The Governing Council reiterated the need for a highly accommodative stance of monetary policy for a prolonged period of time to support underlying inflation pressures and headline inflation developments over the medium term.,0.9,"The speech emphasizes the continuation of a highly accommodative monetary policy, maintaining or lowering rates until inflation converges to the target. The start of asset purchases and the emphasis on downside risks and muted inflation pressures indicate a dovish stance.",2019-10-24,No
