date,Numeric score,Colour,Size,Line,author,title,Numeric score std err,Numeric score min,Numeric score max,not_related,Prediction,Probability,Prob std err,Prediction confidence,Key quote,Quote confidence,Rationale,date_popup,unrelated
2019-11-14,0.355,#453581FF,3,,John C Williams,,0.101,0.25,0.5,FALSE,Hold,0.645,0.069,1,"The adjustments to monetary policy we made this year were designed to balance maintaining a strong U.S. economy with slowing global growth, and provide insurance against ongoing and potential future risks.",0.7,"Williams highlights that the recent policy adjustments are aimed at maintaining balance amid current economic conditions and uncertainties, suggesting a cautious approach to monetary policy without indicating a clear direction towards further rate cuts or hikes.",2019-11-14,No
2019-09-04,0.275,#453581FF,3,,John C Williams,,0.035,0.2,0.3,FALSE,Cut,0.705,0.028,1,Low inflation is indeed the problem of this era.,0.3,"Williams emphasizes persistently low inflation, uncertainties, and slowing global growth, suggesting a more accommodative stance to support continued growth and employment. This indicates a likelihood towards cutting rates to address these challenges.",2019-09-04,No
2019-07-18,0.17,#453581FF,3,,John C Williams,,0.075,0.1,0.25,FALSE,Cut,0.765,0.067,1,"First, take swift action when faced with adverse economic conditions. Second, keep interest rates lower for longer.",0.3,"John C Williams emphasizes the importance of moving quickly to add stimulus at the ZLB, maintaining lower rates for longer, and adapting strategies for a low r-star environment, indicating a preference for an accommodative policy stance.",2019-07-18,No
2019-07-11,0.285,#453581FF,3,,John C Williams,,0.024,0.25,0.3,FALSE,Cut,0.705,0.016,1,"Finally, turning to prices, the latest data show that underlying inflation is 1.6 percent, below our 2 percent goal.",0.6,The speech indicates concern about inflation being below the Fed's target and its potential negative impact on inflation expectations. This suggests a dovish inclination to lower rates to stimulate the economy and address the below-target inflation.,2019-07-11,No
2019-06-06,0.275,#453581FF,3,,John C Williams,,0.035,0.2,0.3,FALSE,Cut,0.672,0.057,0.9,Inflation that's too low is now a more pressing problem.,0.4,"Williams emphasizes the challenges of persistently low inflation and suggests reconsidering monetary policy strategies, which indicate a dovish stance. He also highlights the limited room for maneuvering interest rates, suggesting a potential rate cut to address low inflation concerns.",2019-06-06,No
2019-05-31,0.415,#453581FF,3,,John C Williams,,0.111,0.25,0.5,FALSE,Hold,0.694,0.063,0.9,"One lesson was that short-term rates should be cut aggressively when deflation or a severe downturn threatens. That is, do not 'keep your powder dry.'",0.3,"The speech emphasizes lessons learned for handling the zero lower bound, including cutting rates aggressively when needed. However, there is no immediate indication of action, resulting in a 'Hold' prediction, but with a dovish lean given the focus on aggressive rate cuts and maintaining lower rates.",2019-05-31,No
2019-05-14,0.345,#453581FF,3,,John C Williams,,0.112,0.2,0.5,FALSE,Hold,0.65,0.053,1,Policymakers around the globe need to prepare for the challenges of navigating the new realities of slow global growth and low r-star.,0.3,"The speech discusses the persistent challenges of low inflation and low neutral interest rates, suggesting a need for new approaches in monetary policy without explicitly advocating for immediate rate changes.",2019-05-14,No
2019-05-10,0.46,#453581FF,3,,John C Williams,,0.084,0.3,0.5,FALSE,Hold,0.805,0.044,1,"The economy remains on a path of healthy growth, with a very strong labor market and without the emergence of inflationary pressures.",0.4,"John C. Williams highlights strong economic performance but also points out low inflation pressures and expresses a continued patient approach, making it somewhat dovish. The emphasis on maintaining the current policy setting suggests a 'Hold' decision is likely at the next meeting.",2019-05-10,No
2019-03-06,0.46,#453581FF,3,,John C Williams,,0.115,0.25,0.6,FALSE,Hold,0.805,0.064,1,"The FOMC decided to keep interest rates where they were at the most recent meeting, and noted the importance of patience in determining future policy actions.",0.5,"John C. Williams emphasizes a 'data dependent' approach, signifying a neutral stance given the current conditions where the economy is at a neutral interest rate. His balanced view on risks and current economic alignment with r-star suggests holding rates is the most likely decision.",2019-03-06,No
2019-02-22,0.555,#453581FF,3,,John C Williams,,0.134,0.3,0.75,FALSE,Hold,0.7,0.082,1,"In summary, the Phillips curve is alive and well. I wholeheartedly agree with the authors that we must not be complacent about inflation expectations becoming unmoored, whether at too high or too low a level.",0.4,"John C. Williams emphasizes the importance of not being complacent about inflation expectations, suggesting a concern for potential inflationary pressures due to tight labor markets. However, he also highlights the importance of maintaining the inflation expectations anchor, which points to a balanced approach without immediate intention to raise rates, thus the 'Hold' prediction.",2019-02-22,No
2019-01-18,0.44,#453581FF,3,,John C Williams,,0.099,0.25,0.5,FALSE,Hold,0.745,0.05,1,"The approach we need is one of prudence, patience, and good judgment. The motto of 'data dependence' is more relevant than ever.",0.6,"The speech emphasizes a 'data dependent' approach and highlights the strong current economic conditions while acknowledging some slowing growth and uncertainties. This suggests a cautious stance without immediate change in rates, leaning towards holding the policy rate steady.",2019-01-18,No
2018-11-30,0.405,#453581FF,3,,John C Williams,,0.123,0.25,0.5,FALSE,Hold,0.69,0.032,1,"The problem we need to solve these days is the risk of inflation that is persistently too low, rather than too high.",0.2,"The speech discusses the challenges of a low-neutral-interest-rate environment and explores strategies like average-inflation targeting to better anchor inflation expectations. This reflects a somewhat dovish stance, as there is an emphasis on combating low inflation and maintaining accommodative monetary policies.",2018-11-30,No
2018-10-10,0.775,#453581FF,3,,John C Williams,,0.098,0.7,1,FALSE,Raise,0.84,0.032,1,I continue to expect that further gradual increases in interest rates will best foster a sustained economic expansion and achievement of our dual mandate goals.,0.8,"John C. Williams clearly communicates that the U.S. economy is strong, achieving maximum employment and price stability, and anticipates further rate hikes to manage inflation and sustain growth. This suggests a hawkish stance, favoring rate increases.",2018-10-10,No
2018-10-01,0.875,#453581FF,3,,John C Williams,,0.103,0.7,1,FALSE,Raise,0.855,0.037,1,I continue to expect that further gradual increases in interest rates will best foster a sustained economic expansion and achievement of our dual mandate goals.,1,"John C Williams highlights strong economic conditions, expects inflation to edge up slightly above 2%, and supports further gradual rate increases, suggesting a hawkish stance towards tightening monetary policy.",2018-10-01,No
2025-07-17,0.725,#3D4D8AFF,3,,Adriana D Kugler,A View of the Housing Market and U.S. Economic Outlook,0.026,0.7,0.75,FALSE,Hold,0.815,0.034,1,"Given the stability in the employment side of our mandate, with the unemployment rate still at historically low levels, elevated short-run inflation expectations, and goods inflation rising due to the upward pressure from tariffs, I find it appropriate to hold our policy rate at the current level for some time.",0.5,"The speaker acknowledges upward pressures on inflation and a resilient labor market, suggesting a somewhat hawkish tone. However, the decision to hold the policy rate indicates a balanced approach, prioritizing price stability while recognizing economic resilience.",2025-07-17,No
2025-06-05,0.71,#3D4D8AFF,3,,Adriana D Kugler,The Economic Outlook and Appropriate Monetary Policy,0.021,0.7,0.75,FALSE,Hold,0.8,0.041,1,"I see greater upside risks to inflation at this juncture and potential downside risks to employment and output growth down the road, and this leads me to continue to support maintaining the FOMC's policy rate at its current setting if upside risks to inflation remain.",0.9,"The speech acknowledges upside risks to inflation, a moderately restrictive monetary policy stance, and supports holding the current rate, which suggests a somewhat hawkish stance aimed at addressing inflationary pressures without immediate tightening.",2025-06-05,No
2025-05-12,0.59,#3D4D8AFF,3,,Adriana D Kugler,Economic Outlook,0.099,0.5,0.7,FALSE,Hold,0.74,0.052,1,"Given the upside risks to inflation and given that I still view our policy stance as somewhat restrictive, I supported the decision to keep rates at that level.",0.6,"The speaker notes that while the economy is resilient and labor markets are stable, inflation remains above the target and uncertainty is high. Given these mixed signals, the stance is neutral, suggesting a holding pattern on rates until clearer signals emerge.",2025-05-12,No
2025-05-09,0.48,#3D4D8AFF,3,,Adriana D Kugler,Assessing Maximum Employment,0.063,0.3,0.5,FALSE,Hold,0.705,0.037,1,"Most likely, the labor market is also close to maximum employment given that the estimates of u* from some of the models that I will consider in the rest of this speech are in the vicinity of 4.2 percent.",0.4,"The speaker provides a detailed examination of the concept of maximum employment, a key component of the Federal Reserve's mandate, without signaling a clear policy bias towards tightening or loosening monetary policy. The emphasis on stability in the labor market and ongoing assessment suggests a cautious approach, likely leading to a 'Hold' recommendation for the next interest rate decision.",2025-05-09,No
2025-04-22,0.54,#3D4D8AFF,3,,Adriana D Kugler,Transmission of Monetary Policy,0.07,0.5,0.7,FALSE,Hold,0.77,0.035,1,"I will support maintaining the current policy rate for as long as these upside risks to inflation continue, while economic activity and employment remain stable.",0.5,"The speaker acknowledges that inflation is above target, but the labor market remains stable. Given the existing policy rate and current economic conditions, they express support for maintaining the current rate, indicating a neutral stance.",2025-04-22,No
2025-04-02,0.765,#3D4D8AFF,3,,Adriana D Kugler,Inflation Expectations and Monetary Policymaking,0.075,0.7,0.9,FALSE,Hold,0.78,0.059,1,"Given the recent lack of progress on inflation, recent increases in inflation expectations, and upside risks associated with announced and prospective policy changes, I strongly supported the FOMC's decision at our March meeting to maintain the target range for the federal funds rate at 4-1/4 to 4-1/2 percent.",0.9,"The speaker acknowledges the recent increase in inflation expectations and a lack of progress towards the inflation target, signaling concerns about inflationary pressures. The speech supports holding the current policy rate to monitor risks, indicating a somewhat hawkish stance, but not aggressively so, hence the prediction to hold rates.",2025-04-02,No
2025-03-25,0.595,#3D4D8AFF,3,,Adriana D Kugler,"Latinos, Entrepreneurs, and the U.S. Economy",0.104,0.5,0.75,FALSE,Hold,0.775,0.049,1,I remain committed to bringing inflation back down to our 2 percent goal while maintaining a solid labor market.,0.7,"The speaker acknowledges progress in reducing inflation but expresses concerns about reaccelerating inflation and rising inflation expectations. This suggests a cautious approach to monetary policy, likely maintaining the current rate to assess further developments, which aligns with somewhat hawkish sentiment.",2025-03-25,No
2025-03-07,0.61,#3D4D8AFF,3,,Adriana D Kugler,The Rebalancing of Labor Markets across the World,0.099,0.5,0.7,FALSE,Hold,0.78,0.035,1,"Given the recent increase in inflation expectations and the key inflation categories that have not shown progress toward our 2 percent target, it could be appropriate to continue holding the policy rate at its current level for some time.",0.9,"The speaker acknowledges upside risks to inflation, particularly from 'non-market-based' core services and rising inflation expectations, signaling concerns about inflation. However, the balanced labor market and prior rate cuts suggest holding the rate is a prudent decision at this juncture.",2025-03-07,No
2025-02-20,0.58,#3D4D8AFF,3,,Adriana D Kugler,Navigating Inflation Waves: A Phillips Curve Perspective,0.146,0.25,0.7,FALSE,Hold,0.755,0.055,1,"At our latest meeting in January, I supported the decision to hold the policy rate steady. I see this as appropriate, given that the downward risks to employment have diminished but upside risks to inflation remain.",0.2,"The speech reflects a balanced view between the risks of inflation and employment, with recent decisions to keep the policy rate stable. The speaker emphasizes ongoing challenges but does not indicate an immediate need to adjust rates, suggesting a neutral stance.",2025-02-20,No
2025-02-07,0.325,#3D4D8AFF,3,,Adriana D Kugler,  Entrepreneurship and Aggregate Productivity,0.109,0.2,0.6,FALSE,Hold,0.675,0.035,1,"Inflation has fallen significantly since its peak in the middle of 2022, and in September the FOMC judged that it was time to begin reducing our policy interest rate.",0.4,"The speaker highlights that inflation has been falling and suggests that the previous rate reductions have been partly successful, indicating a cautious optimism. The focus on productivity and positive supply shocks implies confidence that inflation can be controlled without further immediate rate cuts or hikes, thus favoring a hold on rates.",2025-02-07,No
2024-12-03,0.305,#3D4D8AFF,3,,Adriana D Kugler,A Year in Review: A Tale of Two Supply Shocks,0.016,0.3,0.35,FALSE,Hold,0.655,0.037,1,"In light of the progress toward our goals, my colleagues and I on the FOMC judged it appropriate to lower our policy rate in September and again last month.",0.8,"The speech reflects a dovish tone, with the central bank easing rates recently and a focus on the balance of achieving dual mandate goals. However, the speaker emphasizes that policy is not on a preset course, which suggests a cautious approach. The probability leans towards holding steady, given the current policy setting and vigilance towards potential risks.",2024-12-03,No
2024-11-14,0.385,#3D4D8AFF,3,,Adriana D Kugler,Central Bank Independence and the Conduct of Monetary Policy,0.125,0.3,0.65,FALSE,Hold,0.656,0.068,0.8,"If any risks arise that stall progress or reaccelerate inflation, it would be appropriate to pause our policy rate cuts.",0.4,"The speech emphasizes the success in reducing inflation and the importance of central bank independence, signaling a cautious stance towards future rate cuts. This reflects a somewhat dovish tone, suggesting flexibility in responding to economic conditions but with a slight leaning towards maintaining current policy rates due to potential inflationary risks.",2024-11-14,No
2024-10-08,0.27,#3D4D8AFF,3,,Adriana D Kugler,The Global Fight Against Inflation,0.042,0.2,0.3,FALSE,Cut,0.835,0.034,1,"If progress on inflation continues as I expect, I will support additional cuts in the federal funds rate to move toward a more neutral policy stance over time.",0.4,The speech emphasizes significant progress in reducing inflation and suggests readiness to cut rates further if the trend continues. This indicates a somewhat dovish stance focused on ensuring economic growth and employment without undue concern over inflation at present levels.,2024-10-08,No
2024-09-25,0.05,#3D4D8AFF,3,,Adriana D Kugler,How We Got Here:  A Perspective on Inflation and the Labor Market,0.053,0,0.1,FALSE,Cut,0.905,0.016,1,"The combination of significant ongoing progress in reducing inflation and a cooling in the labor market means that the time has come to begin easing monetary policy, and I strongly supported the decision last week by the Federal Open Market Committee (FOMC) to cut the federal funds rate by 50 basis points.",0.8,"The speaker emphasizes the need to ease monetary policy due to progress in reducing inflation and a cooling labor market, and strongly supports rate cuts. This indicates a dovish stance, with a high likelihood of supporting further rate cuts.",2024-09-25,No
2024-07-16,0.28,#3D4D8AFF,3,,Adriana D Kugler,The Challenges Facing Economic Measurement and Creative Solutions,0.026,0.25,0.3,FALSE,Hold,0.62,0.042,1,I anticipate that it will be appropriate to begin easing monetary policy later this year.,0.4,"Ms. Kugler expresses openness to easing monetary policy if disinflation continues and acknowledges balance in risks to inflation and employment, indicating a cautious optimism and somewhat dovish view towards future monetary policy.",2024-07-16,No
2024-06-18,0.45,#3D4D8AFF,3,,Adriana D Kugler,Some Reasons for Optimism about Inflation,0.187,0.25,0.7,FALSE,Hold,0.68,0.048,1,"If the economy evolves as I am expecting, it will likely become appropriate to begin easing policy sometime later this year.",0.4,"The speech expresses optimism about inflation coming down and suggests that current monetary policy is restrictive enough. The speaker indicates that policy easing might be appropriate later in the year if trends continue as expected, which signals a somewhat dovish stance.",2024-06-18,No
2024-04-03,0.295,#3D4D8AFF,3,,Adriana D Kugler,The Outlook for the U.S. Economy and Monetary Policy,0.016,0.25,0.3,FALSE,Hold,0.667,0.05,0.9,Most FOMC participants expect that it will be appropriate to begin lowering the federal funds rate sometime this year.,0.7,"The speech emphasizes the progress made in reducing inflation and reflects an expectation of continued disinflation, suggesting a somewhat dovish stance. While there is acknowledgment of uncertainties, the overall tone indicates comfort with current policy settings, implying a decision to hold rates.",2024-04-03,No
2024-03-01,0.46,#3D4D8AFF,3,,Adriana D Kugler,Disinflation without a Rise in Unemployment?  What Is Different This Time Around,0.163,0.25,0.7,FALSE,Hold,0.675,0.072,1,"For the reasons I have been discussing, I am cautiously optimistic that we will see continued progress on disinflation without significant deterioration of the labor market.",0.6,"The speech addresses the potential tradeoffs between inflation and unemployment but concludes with an optimistic outlook on achieving disinflation without rising unemployment, suggesting a balanced view rather than advocating for immediate policy changes. The emphasis on optimism without significant deterioration in the labor market implies that the speaker might prefer maintaining the current policy rate for now.",2024-03-01,No
2024-02-07,0.4,#3D4D8AFF,3,,Adriana D Kugler,The Outlook for the Economy and Monetary Policy,0.141,0.3,0.7,FALSE,Hold,0.71,0.057,1,"For now, I see the risks to our dual mandate as roughly balanced; our policy stance is restrictive, but the target range for the federal funds rate has been steady for some time now, and the most recent Summary of Economic Projections by FOMC participants suggests that the rate is at its peak level, if the economy evolves as expected.",0.4,"The speech reflects a neutral stance with balanced acknowledgment of the dual mandate: inflation has been slowing down but there are still risks. Adriana D. Kugler mentions the possibility of holding the rate steady if progress occurs as expected, which suggests a 'Hold' with a relatively high probability.",2024-02-07,No
2025-06-03,0.54,#34618DFF,3,,Lisa D Cook,Economic Outlook ,0.084,0.5,0.7,FALSE,Hold,0.711,0.042,0.9,The current stance of monetary policy is well positioned to respond to a range of potential developments.,0.3,"The speech indicates awareness of uncertainties and both inflation and labor market dynamics, but currently perceives the economy as being in a solid position. The speaker supported holding the policy rate in the recent meeting, indicating a preference not to change rates immediately and assess further developments.",2025-06-03,No
2025-05-09,0.6,#34618DFF,3,,Lisa D Cook,Opening Remarks on Productivity Dynamics,0.105,0.5,0.7,FALSE,Hold,0.675,0.054,1,"Therefore, all else equal, lower productivity could cause me to support keeping rates at a higher level for longer.",0.6,"The speaker highlights the balancing effects of productivity on inflation and GDP, acknowledges countervailing forces in future productivity trends like changes in trade policy and AI, and emphasizes monitoring developments rather than advocating a rate change.",2025-05-09,No
2025-04-03,0.505,#34618DFF,3,,Lisa D Cook,The Economic Outlook and Path of Policy,0.13,0.3,0.7,FALSE,Hold,0.75,0.047,1,"Amid growing uncertainty and risks to both sides of our dual mandate, I believe it will be appropriate to maintain the policy rate at its current level while continuing to vigilantly monitor developments that could change the outlook.",0.9,"The speech acknowledges the persistent inflation above the 2% target but emphasizes the high uncertainty and the importance of monitoring economic developments, suggesting a preference to hold rates steady while being cautious, indicating a somewhat dovish stance.",2025-04-03,No
2025-01-06,0.335,#34618DFF,3,,Lisa D Cook,An Assessment of the Economy and Financial Stability,0.1,0.2,0.5,FALSE,Hold,0.635,0.041,1,I continue to view the risks to achieving the two sides of the Federal Reserve's dual mandate of price stability and maximum employment as being roughly in balance.,0.3,"The speaker emphasizes gradual easing in monetary policy with recognition of stickier inflation than anticipated, suggesting caution on further cuts. While the overall tone is not aggressive and acknowledges moderating inflation, it remains focused on balancing goals, implying a hold decision in the next meeting.",2025-01-06,No
2024-11-20,0.295,#34618DFF,3,,Lisa D Cook,Economic Outlook,0.028,0.25,0.35,FALSE,Cut,0.764,0.048,0.7,"Going forward, I still see the direction of the appropriate policy rate path to be downward, but the magnitude and timing of rate cuts will depend on incoming data, the evolving outlook, and the balance of risks.",0.4,"The speech highlights confidence in disinflation and a cooling labor market, with a recent rate cut and inclination towards further reductions pointing to a somewhat dovish stance.",2024-11-20,No
2024-07-10,0.38,#34618DFF,3,,Lisa D Cook,Common Inflation and Monetary Policy Challenges across Countries,0.16,0.2,0.7,FALSE,Hold,0.655,0.06,1,"For all central banks, the question is how best to ensure continued disinflation while avoiding unnecessary damage to the economy.",0.4,"Lisa D. Cook highlights the recent decrease in global components of inflation, predicts a continuation of the disinflation process, and expresses optimism about achieving a 'soft landing.' Her discussion of considering whether to further raise rates suggests a somewhat dovish stance, but she acknowledges the need to be ready to adjust policies, reflecting a cautious approach leaning towards holding rates.",2024-07-10,No
2024-03-25,0.41,#34618DFF,3,,Lisa D Cook,The Dual Mandate and the Balance of Risks,0.12,0.3,0.6,FALSE,Hold,0.715,0.034,1,The risks to achieving our employment and inflation goals are moving into better balance.,0.3,"The speech highlights improvements in inflation and employment, suggesting a balanced risk approach. Although it mentions the need for careful easing, it does not advocate for immediate rate cuts, indicating a 'hold' stance.",2024-03-25,No
2024-02-22,0.375,#34618DFF,3,,Lisa D Cook,Sources of Uncertainty in the Short Run and the Long Run,0.144,0.25,0.7,FALSE,Hold,0.67,0.042,1,I would like to have greater confidence that inflation is converging to 2 percent before beginning to cut the policy rate.,0.9,"Cook emphasizes the recent disinflation and suggests monitoring the economy closely before considering policy adjustments. Although she acknowledges the restrictive nature of current policy, her caution indicates she would likely vote to hold rates steady to ensure inflation continues to decline.",2024-02-22,No
2023-11-16,0.545,#34618DFF,3,,Lisa D Cook,"Global Linkages:  Supply, Spillovers, and Common Challenges",0.076,0.5,0.7,FALSE,Hold,0.665,0.047,1,"I see risks as two sided, requiring us to balance the risk of not tightening enough against the risk of tightening too much.",0.4,"The speaker acknowledges progress in disinflation and improving labor market conditions while emphasizing the need to balance risks of under-tightening and over-tightening. The speech does not lean strongly towards further tightening or loosening, suggesting a neutral stance likely resulting in holding the current rate.",2023-11-16,No
2023-11-06,0.515,#34618DFF,3,,Lisa D Cook,Financial Stability: Resilience and Challenges,0.047,0.5,0.65,FALSE,Hold,0.68,0.042,1,Achieving the Federal Reserve's dual mandate of maximum employment and stable prices depends on a stable financial system.,0.2,"The speech mainly focuses on financial stability and stability risks, with no explicit emphasis on changing monetary policy direction. The risks discussed are observed, but the overall stability and resilience suggest a balanced stance concerning immediate rate adjustments.",2023-11-06,No
2023-03-31,0.61,#34618DFF,3,,Lisa D Cook,The U.S. Economic Outlook and Monetary Policy,0.099,0.5,0.7,FALSE,Hold,0.65,0.053,0.8,"If data show continued strength in the economy and slower disinflation, we may have more work to do.",0.3,"Governor Cook acknowledges mixed signals in the economy, with a strong job market but persistent inflation, leading her to favor a cautious approach. She supports ongoing monitoring and potentially more tightening, but the speech suggests current conditions are likely to warrant holding rates steady to assess impacts.",2023-03-31,No
2023-01-06,0.66,#34618DFF,3,,Lisa D Cook,Thoughts on Inflation in a Supply-Constrained Economy,0.126,0.3,0.7,FALSE,Raise,0.733,0.056,0.9,"Inflation remains far too high, despite some encouraging signs lately, and is therefore of great concern.",0.5,"Lisa D. Cook expressed concern about persistently high inflation and emphasized the commitment to returning inflation to the 2% target. Despite some moderating signs, her focus on the need to control inflation and the potential for supply chain disruptions suggest a leaning towards raising rates to curb inflationary pressures.",2023-01-06,No
2022-11-30,0.7,#34618DFF,3,,Lisa D Cook,The Economic Outlook and U.S. Productivity,0.094,0.5,0.9,FALSE,Raise,0.806,0.017,0.9,"Altogether, inflation is still unacceptably high and must be our primary focus.",0.5,"Despite acknowledging improvements in some areas, the speech makes it clear that inflation remains too high and that further rate increases will be necessary, emphasizing a hawkish stance.",2022-11-30,No
2022-10-06,0.925,#34618DFF,3,,Lisa D Cook,Economic Outlook,0.079,0.75,1,FALSE,Raise,0.895,0.044,1,"In sum, inflation is too high, it must come down, and we will keep at it until the job is done.",0.4,"The speech clearly indicates a strong focus on bringing inflation down, with an acknowledgment that inflation is unacceptably high, persistent, and must be addressed. The call for ongoing rate hikes and maintaining restrictive policy for a while showcases a resolute and hawkish stance.",2022-10-06,No
2025-03-07,0.61,#2B748EFF,3,,Michelle W Bowman,Remarks on &quot;Monetary Policy Transmission to Real Activity&quot; and the Recent Experience,0.12,0.5,0.8,FALSE,Hold,0.631,0.046,0.8,"Although the FOMC has been focused on lowering inflation in the past few years, as we continue to make progress on approaching our 2 percent target, I expect that the labor market and economic activity will become a larger factor in the FOMC's policy discussions.",0.2,"The speech primarily provides a balanced overview of the current economic situation and discusses past monetary policy effects. The speaker reflects on the current policy's effectivity and indicates potential future focus areas without explicitly signaling a preference for immediate tightening or easing, thus suggesting a neutral stance.",2025-03-07,No
2025-02-17,0.675,#2B748EFF,3,,Michelle W Bowman,"Brief Remarks on the Economy and Accountability in Supervision, Applications, and Regulation",0.042,0.6,0.7,FALSE,Hold,0.772,0.036,0.9,There is still more work to be done to bring inflation closer to our 2 percent goal.,0.6,"The speech reflects a cautious and gradual approach to monetary policy adjustments, with a focus on ensuring inflation continues to slow towards the 2% target. Despite acknowledging progress, the speaker emphasizes the need for patience and further data before making additional changes, suggesting a preference to 'Hold' rates while maintaining a vigilant stance on inflation risks.",2025-02-17,No
2025-01-31,0.615,#2B748EFF,3,,Michelle W Bowman,"Brief Remarks on the Economy, and Perspective on Mutual and Community Banks",0.085,0.5,0.7,FALSE,Hold,0.775,0.042,1,There is still more work to be done to bring inflation closer to our 2 percent goal.,0.3,"The speaker acknowledges progress in inflation control and labor market cooling, supports the current policy stance, and is open to reviewing new data. The balanced tone and discussion of both risks and favorable outcomes suggest a neutral stance with a tendency to maintain current rates.",2025-01-31,No
2025-01-09,0.675,#2B748EFF,3,,Michelle W Bowman,"Reflections on 2024: Monetary Policy, Economic Performance, and Lessons for Banking Regulation",0.042,0.6,0.7,FALSE,Hold,0.645,0.044,1,It is important that we remain focused on returning inflation to 2 percent.,0.5,"The central banker expresses concerns about inflation remaining above the 2 percent goal and emphasizes the need for caution in adjusting the policy rate, suggesting a somewhat hawkish stance. However, the acknowledgment of recent rate cuts and the gradual approach indicates moderation rather than a strong hawkish bias, leading to a hold prediction with some caution.",2025-01-09,No
2024-11-20,0.705,#2B748EFF,3,,Michelle W Bowman,Approaching Policymaking Pragmatically,0.044,0.6,0.75,FALSE,Hold,0.695,0.083,1,I continue to see price stability as essential for fostering a strong labor market and an economy that works for everyone in the longer term.,0.3,"The speaker emphasizes risks to price stability and expresses a preference for a cautious approach towards rate cuts, indicating a leaning towards maintaining a tighter policy stance. However, recent support for gradual rate cuts suggests a desire to 'hold' rather than 'raise' rates at the next meeting.",2024-11-20,No
2024-09-30,0.63,#2B748EFF,3,,Michelle W Bowman,Recent Views on Monetary Policy and the Economic Outlook,0.125,0.3,0.7,FALSE,Hold,0.705,0.055,1,The U.S. economy remains strong and core inflation remains uncomfortably above our 2 percent target.,0.3,"The speaker dissented from the majority vote for a larger rate cut, favoring a more cautious approach due to persistent inflation risks and a strong labor market. This suggests a somewhat hawkish stance, as they are concerned about maintaining progress on inflation control before committing to further rate cuts.",2024-09-30,No
2024-09-26,0.645,#2B748EFF,3,,Michelle W Bowman,Recent Views on Monetary Policy and the Economic Outlook,0.144,0.3,0.8,FALSE,Hold,0.675,0.049,1,"In light of these economic conditions, a few further considerations supported the case for a more measured approach in beginning the process to recalibrate our policy stance to remove restriction and move toward a more neutral setting.",0.3,"The speaker expresses concern about inflation still being above target and suggests a preference for a cautious, measured approach in recalibrating policy. This indicates a reluctance to aggressively cut rates, suggesting a 'Hold' at the next meeting.",2024-09-26,No
2024-09-24,0.647,#2B748EFF,3,,Michelle W Bowman,Recent Views on Monetary Policy and the Economic Outlook,0.111,0.25,0.75,FALSE,Hold,0.694,0.038,1.8,"I preferred a smaller initial cut in the policy rate while the U.S. economy remains strong and inflation remains a concern, despite recent progress.",0.6,"Bowman expresses concern about high core inflation and indicates a preference for a more measured approach to rate cuts, suggesting a cautious stance that leans toward maintaining a restrictive policy for now.",2024-09-24,No
2024-09-20,0.675,#2B748EFF,3,,Michelle W Bowman,Statement by Governor Michelle W. Bowman,0.134,0.3,0.75,FALSE,Hold,0.68,0.089,1,I preferred to lower the target range for the federal funds rate by 1/4 percentage point to 5 to 5-1/4 percent.,0.2,"Despite agreeing to recalibrate the federal funds rate, the speaker showed a preference for a smaller rate cut due to persistent inflation concerns and uncertainty in the labor market, indicating a cautious stance towards easing monetary policy further.",2024-09-20,No
2024-08-20,0.65,#2B748EFF,3,,Michelle W Bowman,Remarks on the Economic Outlook and Financial Inclusion,0.071,0.5,0.7,FALSE,Hold,0.65,0.058,1,"Should the incoming data continue to show that inflation is moving sustainably toward our 2 percent goal, it will become appropriate to gradually lower the federal funds rate to prevent monetary policy from becoming overly restrictive on economic activity and employment.",0.2,"The speech reflects cautious optimism about inflation trends, acknowledging progress but noting that inflation is still above target. The emphasis on monitoring data and the potential for holding rates indicates a somewhat hawkish stance, given the readiness to prevent overly restrictive policy.",2024-08-20,No
2024-08-10,0.64,#2B748EFF,3,,Michelle W Bowman,"Update on the Economic Outlook, and Perspective on Bank Culture, M&amp;A, and Liquidity",0.066,0.5,0.7,FALSE,Hold,0.665,0.058,1,"I continue to view inflation as somewhat elevated. And with some upside risks to inflation, I still see the need to pay close attention to the price-stability side of our mandate.",0.3,"Michelle Bowman acknowledges the progress made in reducing inflation but expresses concerns about its sustainability and points out upside risks. Her emphasis on remaining cautious suggests a tendency towards hawkishness, but her baseline outlook indicates that if inflation data continue to improve, lowering rates might be considered in the future. Thus, she would likely vote to hold rates in the upcoming meeting while closely monitoring further data.",2024-08-10,No
2024-06-27,0.675,#2B748EFF,3,,Michelle W Bowman,"Brief Remarks on the Economy, Monetary Policy, and Bank Regulation",0.072,0.5,0.75,FALSE,Hold,0.75,0.061,0.9,"While the current stance of monetary policy appears to be at a restrictive level, I remain willing to raise the target range for the federal funds rate at a future meeting should the incoming data indicate that progress on inflation has stalled or reversed.",0.5,Bowman acknowledges progress on inflation but emphasizes remaining risks and the need to potentially raise rates if inflation does not decline as expected.,2024-06-27,No
